gene,drought_2_cnt
A2J10_01T0317500.1,2
A2J10_06T0011700.1,29
A2J10_01T0010100.1,63
A2J10_02T0215600.3,2036
A2J10_02T0215600.4,1976
A2J10_02T0215600.2,2063
A2J10_02T0215600.1,1988
A2J10_03T0187900.1,4
A2J10_12T0146100.1,1119
A2J10_03T0099900.1,173
A2J10_10T0000500.2,186
A2J10_10T0000500.1,345
A2J10_12T0032300.1,247
A2J10_09T0138100.2,204
A2J10_09T0138100.1,211
A2J10_09T0138100.3,203
A2J10_09T0138100.4,180
A2J10_08T0098200.1,5
A2J10_02T0333000.1,519
A2J10_01T0314200.1,324
A2J10_01T0297200.1,59
A2J10_04T0046500.2,37
A2J10_04T0046500.1,36
A2J10_04T0201700.1,2
A2J10_07T0024900.4,2133
A2J10_07T0024900.1,1457
A2J10_07T0024900.6,1378
A2J10_07T0024900.5,2157
A2J10_07T0024900.3,2147
A2J10_07T0024900.2,1468
A2J10_04T0207600.1,1214
A2J10_01T0314600.1,150
A2J10_01T0314600.3,133
A2J10_01T0314600.2,128
A2J10_07T0144000.1,80
A2J10_06T0172500.1,22
A2J10_07T0296000.2,720
A2J10_07T0296000.1,396
A2J10_07T0296000.4,877
A2J10_07T0296000.3,398
A2J10_01T0003300.1,247
A2J10_10T0138300.1,17
A2J10_10T0138300.2,80
A2J10_01T0423000.1,2071
A2J10_01T0054200.2,747
A2J10_01T0054200.1,926
A2J10_01T0054200.3,874
A2J10_01T0002600.1,52
A2J10_01T0491200.1,3
A2J10_02T0250900.1,314
A2J10_05T0025500.1,99
A2J10_03T0275000.1,71
A2J10_03T0049000.1,8
A2J10_04T0296700.1,8
A2J10_03T0037000.3,37
A2J10_03T0037000.2,45
A2J10_03T0037000.1,48
A2J10_06T0201700.2,145
A2J10_06T0201700.1,134
A2J10_01T0136500.1,57
A2J10_01T0490200.3,498
A2J10_01T0490200.1,417
A2J10_01T0490200.2,434
A2J10_04T0306200.1,64
A2J10_02T0324700.1,140
A2J10_01T0452000.1,52
A2J10_06T0173400.1,16
A2J10_07T0178500.1,62
A2J10_03T0088800.1,404
A2J10_07T0236400.1,111
A2J10_07T0236400.2,470
A2J10_01T0384700.2,280
A2J10_01T0384700.3,303
A2J10_01T0384700.1,220
A2J10_10T0163100.1,1011
A2J10_10T0154100.1,936
A2J10_05T0244500.1,569
A2J10_07T0031100.1,204
A2J10_03T0030700.1,66
A2J10_03T0179100.1,1
A2J10_03T0058800.1,80
A2J10_06T0159600.1,44
A2J10_10T0185600.1,463
A2J10_08T0225700.1,612
A2J10_07T0141400.2,3
A2J10_07T0141400.1,2
A2J10_09T0079700.1,206
A2J10_11T0028900.11,174
A2J10_11T0028900.6,178
A2J10_11T0028900.1,177
A2J10_11T0028900.10,189
A2J10_11T0028900.3,155
A2J10_11T0028900.7,190
A2J10_11T0028900.2,178
A2J10_11T0028900.5,230
A2J10_11T0028900.8,193
A2J10_11T0028900.12,163
A2J10_11T0028900.4,167
A2J10_11T0028900.9,208
A2J10_07T0191900.1,229
A2J10_07T0203300.1,235
A2J10_07T0203300.2,313
A2J10_08T0024700.1,5
A2J10_10T0101000.1,3
A2J10_03T0193900.1,11
A2J10_03T0161800.1,1
A2J10_02T0238000.1,384
A2J10_07T0239000.1,1571
A2J10_10T0145600.1,8
A2J10_07T0222500.1,6941
A2J10_02T0157500.1,2
A2J10_01T0034400.1,614
A2J10_09T0205800.1,323
A2J10_06T0303200.2,109
A2J10_06T0303200.3,113
A2J10_06T0303200.1,110
A2J10_08T0156800.1,10
A2J10_06T0001800.1,270
A2J10_12T0152900.1,169
A2J10_03T0365800.1,2
A2J10_03T0365800.4,2
A2J10_03T0365800.2,2
A2J10_03T0365800.3,2
A2J10_12T0017500.2,137
A2J10_12T0017500.3,107
A2J10_12T0017500.1,120
A2J10_07T0282600.1,27
A2J10_03T0350300.5,285
A2J10_03T0350300.2,544
A2J10_03T0350300.4,280
A2J10_03T0350300.3,240
A2J10_03T0350300.1,661
A2J10_01T0253300.2,595
A2J10_01T0253300.3,466
A2J10_01T0253300.1,588
A2J10_07T0191600.1,644
A2J10_11T0015800.2,479
A2J10_11T0015800.6,421
A2J10_11T0015800.3,400
A2J10_11T0015800.7,321
A2J10_11T0015800.5,341
A2J10_11T0015800.1,466
A2J10_11T0015800.8,345
A2J10_11T0015800.4,444
A2J10_03T0027900.1,892
A2J10_06T0243100.1,795
A2J10_02T0168300.6,544
A2J10_02T0168300.3,950
A2J10_02T0168300.5,388
A2J10_02T0168300.4,371
A2J10_02T0168300.2,1128
A2J10_02T0168300.1,1100
A2J10_01T0036300.1,8057
A2J10_01T0063500.1,26
A2J10_02T0399900.2,1
A2J10_02T0399900.1,1
A2J10_12T0031500.1,1
A2J10_06T0134400.1,6
A2J10_04T0125200.2,64
A2J10_04T0125200.4,24
A2J10_04T0125200.3,61
A2J10_04T0125200.1,62
A2J10_05T0174800.3,61
A2J10_05T0174800.1,61
A2J10_05T0174800.2,62
A2J10_04T0107100.1,5
A2J10_04T0195800.3,3151
A2J10_04T0195800.1,2993
A2J10_04T0195800.4,3140
A2J10_04T0195800.2,3104
A2J10_01T0491400.4,2
A2J10_01T0491400.1,6
A2J10_01T0491400.3,6
A2J10_01T0491400.2,6
A2J10_03T0173200.1,2
A2J10_03T0085900.1,126
A2J10_02T0383800.2,821
A2J10_02T0383800.1,773
A2J10_04T0001900.1,272
A2J10_08T0227500.1,28
A2J10_01T0438400.1,797
A2J10_06T0158600.1,440
A2J10_03T0125500.1,1602
A2J10_01T0031100.1,540
A2J10_02T0245900.1,92
A2J10_10T0177900.1,301
A2J10_09T0201700.1,3
A2J10_03T0055900.1,397
A2J10_08T0181700.1,4
A2J10_03T0348800.1,506
A2J10_10T0145700.1,8
A2J10_07T0043300.1,2
A2J10_06T0302800.1,224
A2J10_06T0072000.1,27
A2J10_11T0184300.1,137
A2J10_06T0072800.2,6
A2J10_06T0072800.1,6
A2J10_03T0392500.1,14
A2J10_06T0241800.1,488
A2J10_05T0218200.1,562
A2J10_06T0296400.1,135
A2J10_03T0224400.1,9
A2J10_02T0056400.1,276
A2J10_06T0187000.2,1932
A2J10_06T0187000.1,1817
A2J10_12T0171600.1,54
A2J10_08T0149200.2,331
A2J10_08T0149200.1,439
A2J10_04T0223700.1,87
A2J10_06T0085500.2,1484
A2J10_06T0085500.3,1320
A2J10_06T0085500.1,1324
A2J10_02T0174600.1,120
A2J10_02T0174600.3,103
A2J10_02T0174600.2,100
A2J10_08T0219800.2,150
A2J10_08T0219800.1,133
A2J10_02T0135900.1,85
A2J10_05T0025400.1,784
A2J10_03T0028000.1,58
A2J10_02T0051100.1,5
A2J10_03T0127600.1,50
A2J10_01T0015500.1,9
A2J10_03T0237400.1,196
A2J10_12T0047700.1,21
A2J10_01T0020300.1,179
A2J10_02T0080400.1,6
A2J10_07T0270500.2,21
A2J10_07T0270500.3,13
A2J10_07T0270500.1,13
A2J10_04T0111500.3,1539
A2J10_04T0111500.1,1411
A2J10_04T0111500.2,1268
A2J10_02T0307600.1,798
A2J10_03T0320800.1,68
A2J10_12T0027900.1,34
A2J10_01T0231300.1,8
A2J10_05T0083600.1,74
A2J10_05T0083600.2,69
A2J10_04T0012000.1,30
A2J10_12T0058300.1,1101
A2J10_12T0058300.3,2082
A2J10_12T0058300.2,2015
A2J10_08T0101200.3,2
A2J10_08T0101200.1,19
A2J10_08T0101200.2,2
A2J10_12T0125500.1,1016
A2J10_02T0353400.1,340
A2J10_10T0066000.1,1639
A2J10_06T0168600.2,44
A2J10_06T0168600.3,394
A2J10_06T0168600.1,72
A2J10_06T0168600.4,513
A2J10_04T0038700.1,294
A2J10_04T0038700.2,144
A2J10_08T0061000.1,2
A2J10_07T0156400.1,12
A2J10_07T0156400.3,11
A2J10_07T0156400.2,11
A2J10_01T0456700.1,429
A2J10_11T0153000.1,874
A2J10_04T0274800.1,395
A2J10_04T0285600.1,5
A2J10_05T0096700.2,898
A2J10_05T0096700.1,848
A2J10_02T0209100.1,50
A2J10_06T0109800.1,59
A2J10_12T0024400.1,212
A2J10_12T0024400.4,58
A2J10_12T0024400.3,70
A2J10_12T0024400.2,212
A2J10_07T0119100.1,2
A2J10_03T0161100.3,91
A2J10_03T0161100.5,95
A2J10_03T0161100.2,91
A2J10_03T0161100.1,95
A2J10_03T0161100.4,81
A2J10_08T0159000.1,65
A2J10_08T0159000.2,143
A2J10_07T0205800.1,665
A2J10_01T0131900.1,1235
A2J10_03T0381900.1,1
A2J10_02T0236500.4,20
A2J10_02T0236500.2,61
A2J10_02T0236500.3,47
A2J10_02T0236500.1,20
A2J10_04T0155700.1,1112
A2J10_02T0261600.1,26
A2J10_09T0208800.1,15
A2J10_09T0172800.1,1538
A2J10_09T0172800.2,1553
A2J10_08T0067900.1,6
A2J10_04T0215300.1,7
A2J10_03T0330100.1,2
A2J10_02T0421900.1,31
A2J10_01T0478800.1,21
A2J10_05T0016800.1,102
A2J10_05T0016800.2,247
A2J10_07T0249700.1,271
A2J10_01T0027400.1,391
A2J10_10T0112700.1,183
A2J10_11T0085000.1,17
A2J10_07T0035800.1,343
A2J10_05T0255800.1,37
A2J10_01T0495200.2,793
A2J10_01T0495200.1,697
A2J10_08T0221600.2,887
A2J10_08T0221600.1,775
A2J10_02T0408100.1,1050
A2J10_02T0195200.2,29
A2J10_02T0195200.1,29
A2J10_05T0263800.2,1408
A2J10_05T0263800.1,967
A2J10_06T0026500.1,1
A2J10_09T0201600.1,51
A2J10_09T0201600.2,51
A2J10_08T0131300.1,186
A2J10_12T0186600.1,359
A2J10_12T0186600.2,359
A2J10_12T0155400.1,150
A2J10_02T0201900.1,17983
A2J10_07T0277200.1,629
A2J10_03T0328400.1,145
A2J10_03T0328400.2,133
A2J10_02T0238500.1,576
A2J10_12T0019600.1,19
A2J10_09T0031800.1,12
A2J10_01T0441500.1,69
A2J10_07T0171100.1,5
A2J10_12T0098600.1,75
A2J10_09T0194900.3,635
A2J10_09T0194900.2,577
A2J10_09T0194900.1,439
A2J10_09T0194900.4,330
A2J10_05T0085700.1,2
A2J10_01T0036400.2,131
A2J10_01T0036400.1,130
A2J10_03T0315600.1,51
A2J10_01T0456000.1,31
A2J10_12T0167900.1,4944
A2J10_05T0107900.1,2
A2J10_04T0282600.1,135
A2J10_04T0282600.2,129
A2J10_12T0181200.1,35
A2J10_02T0315500.2,93
A2J10_02T0315500.3,69
A2J10_02T0315500.1,91
A2J10_02T0375300.1,7
A2J10_05T0066700.1,3
A2J10_02T0124400.2,75
A2J10_02T0124400.1,75
A2J10_02T0124400.3,53
A2J10_02T0023400.4,187
A2J10_02T0023400.2,182
A2J10_02T0023400.3,161
A2J10_02T0023400.1,156
A2J10_07T0163600.1,4
A2J10_10T0133300.1,1149
A2J10_06T0036100.1,20
A2J10_12T0192800.1,396
A2J10_01T0427600.1,96
A2J10_07T0141700.2,447
A2J10_07T0141700.1,433
A2J10_04T0171000.1,3402
A2J10_03T0307900.1,13
A2J10_01T0507300.1,256
A2J10_01T0507300.2,258
A2J10_11T0225300.1,162
A2J10_11T0225300.2,219
A2J10_02T0339900.1,28
A2J10_06T0139500.1,9
A2J10_06T0066400.1,119
A2J10_06T0119800.1,221
A2J10_03T0396600.1,19
A2J10_01T0073800.3,242
A2J10_01T0073800.2,212
A2J10_01T0073800.1,227
A2J10_07T0185300.3,3198
A2J10_07T0185300.4,3187
A2J10_07T0185300.1,2646
A2J10_07T0185300.2,2642
A2J10_03T0316500.1,51
A2J10_01T0129400.1,97
A2J10_06T0031400.1,478
A2J10_03T0292300.1,308
A2J10_01T0049400.1,2823
A2J10_02T0044000.1,102
A2J10_02T0218800.1,157
A2J10_07T0006300.1,254
A2J10_03T0357000.1,130
A2J10_02T0401000.2,1593
A2J10_02T0401000.1,2022
A2J10_02T0401000.3,1550
A2J10_02T0251600.5,38
A2J10_02T0251600.3,1247
A2J10_02T0251600.1,1284
A2J10_02T0251600.4,1260
A2J10_02T0251600.2,901
A2J10_02T0251600.6,38
A2J10_06T0217000.1,1033
A2J10_12T0039900.1,101
A2J10_06T0139000.1,224
A2J10_06T0007200.2,279
A2J10_06T0007200.4,251
A2J10_06T0007200.3,259
A2J10_06T0007200.1,284
A2J10_03T0194800.1,215
A2J10_03T0046400.2,391
A2J10_03T0046400.4,426
A2J10_03T0046400.3,406
A2J10_03T0046400.1,375
A2J10_09T0002200.1,34
A2J10_01T0102500.1,12
A2J10_05T0186700.3,17
A2J10_05T0186700.1,378
A2J10_05T0186700.2,358
A2J10_09T0043100.1,404
A2J10_09T0043100.2,404
A2J10_05T0219300.4,868
A2J10_05T0219300.2,868
A2J10_05T0219300.1,867
A2J10_05T0219300.3,888
A2J10_02T0389800.2,144
A2J10_02T0389800.5,174
A2J10_02T0389800.4,181
A2J10_02T0389800.3,133
A2J10_02T0389800.6,146
A2J10_02T0389800.1,167
A2J10_01T0088900.1,25
A2J10_03T0010500.1,174
A2J10_01T0141900.1,96
A2J10_05T0050900.1,26
A2J10_01T0506000.3,71
A2J10_01T0506000.2,93
A2J10_01T0506000.1,189
A2J10_03T0328900.1,411
A2J10_01T0176800.2,9
A2J10_01T0176800.1,15
A2J10_01T0176800.3,9
A2J10_12T0101000.2,7
A2J10_12T0101000.1,7
A2J10_12T0101000.4,7
A2J10_12T0101000.3,7
A2J10_04T0317500.3,288
A2J10_04T0317500.1,296
A2J10_04T0317500.2,308
A2J10_03T0323700.1,156
A2J10_08T0176700.1,35
A2J10_03T0250700.1,13
A2J10_01T0248600.1,321
A2J10_01T0248600.3,2
A2J10_01T0248600.2,398
A2J10_01T0450800.1,455
A2J10_06T0124400.1,80
A2J10_01T0315000.3,19
A2J10_01T0315000.1,49
A2J10_01T0315000.2,48
A2J10_01T0022100.1,4209
A2J10_01T0006400.1,36
A2J10_01T0149900.1,3
A2J10_02T0232600.1,1
A2J10_03T0391900.1,151
A2J10_07T0219800.2,25
A2J10_07T0219800.1,25
A2J10_02T0072000.1,1076
A2J10_05T0149500.1,8
A2J10_06T0192400.1,30
A2J10_12T0188600.2,1
A2J10_03T0323000.1,141
A2J10_10T0103300.1,4
A2J10_07T0191100.1,37515
A2J10_07T0047100.1,360
A2J10_01T0005700.4,104
A2J10_01T0005700.2,104
A2J10_01T0005700.3,81
A2J10_01T0005700.1,81
A2J10_02T0225100.1,3
A2J10_07T0224600.1,200
A2J10_05T0263900.2,59
A2J10_05T0263900.1,69
A2J10_12T0095500.1,422
A2J10_12T0095500.3,303
A2J10_12T0095500.2,318
A2J10_06T0257100.3,359
A2J10_06T0257100.1,288
A2J10_06T0257100.2,348
A2J10_02T0011100.1,2
A2J10_03T0251200.1,24
A2J10_03T0119700.1,975
A2J10_04T0261800.1,122
A2J10_01T0352400.1,1852
A2J10_02T0080900.1,32
A2J10_03T0376000.1,936
A2J10_01T0273600.1,2
A2J10_03T0389300.1,133
A2J10_06T0179000.1,1355
A2J10_03T0295900.1,36
A2J10_05T0131300.2,38
A2J10_05T0131300.1,74
A2J10_05T0131300.3,38
A2J10_01T0359500.8,39
A2J10_01T0359500.5,43
A2J10_01T0359500.4,39
A2J10_01T0359500.12,32
A2J10_01T0359500.9,43
A2J10_01T0359500.3,43
A2J10_01T0359500.6,55
A2J10_01T0359500.11,41
A2J10_01T0359500.2,40
A2J10_01T0359500.10,37
A2J10_01T0359500.7,43
A2J10_01T0359500.1,36
A2J10_02T0239500.2,1087
A2J10_02T0239500.1,932
A2J10_06T0026900.1,220
A2J10_11T0194900.1,16
A2J10_01T0076200.1,311
A2J10_03T0311500.2,1892
A2J10_03T0311500.1,2827
A2J10_08T0226500.1,68
A2J10_11T0159200.1,68
A2J10_06T0271100.1,424
A2J10_03T0154600.1,64
A2J10_01T0334400.1,22
A2J10_12T0049800.1,10
A2J10_09T0012300.2,734
A2J10_09T0012300.1,705
A2J10_06T0150500.6,378
A2J10_06T0150500.2,438
A2J10_06T0150500.5,380
A2J10_06T0150500.3,423
A2J10_06T0150500.1,387
A2J10_06T0150500.4,400
A2J10_01T0014000.2,159
A2J10_01T0014000.1,149
A2J10_01T0034100.2,1
A2J10_01T0034100.1,1
A2J10_02T0296500.1,20
A2J10_03T0094600.1,1457
A2J10_03T0094600.3,38
A2J10_03T0094600.2,37
A2J10_04T0028900.1,10
A2J10_03T0243900.1,2
A2J10_03T0243900.2,2
A2J10_05T0256200.1,560
A2J10_02T0015100.1,91
A2J10_06T0153900.1,7
A2J10_09T0170500.5,2
A2J10_09T0170500.3,12
A2J10_09T0170500.2,14
A2J10_09T0170500.1,13
A2J10_05T0060500.1,121
A2J10_02T0053500.1,79
A2J10_02T0126200.1,269
A2J10_02T0126200.2,304
A2J10_02T0126200.3,287
A2J10_11T0125700.1,12
A2J10_12T0036200.1,79
A2J10_12T0036200.2,86
A2J10_01T0371900.3,152
A2J10_01T0371900.1,183
A2J10_01T0371900.2,163
A2J10_01T0140500.1,115
A2J10_01T0140500.2,131
A2J10_09T0167700.1,10
A2J10_09T0073200.1,15
A2J10_07T0281200.2,27
A2J10_07T0281200.1,17793
A2J10_06T0074600.1,5
A2J10_04T0161200.2,64
A2J10_04T0161200.1,17
A2J10_12T0147500.5,252
A2J10_12T0147500.2,455
A2J10_12T0147500.6,35
A2J10_12T0147500.1,430
A2J10_12T0147500.4,149
A2J10_12T0147500.3,66
A2J10_12T0160500.1,1
A2J10_08T0016800.1,327
A2J10_08T0016800.2,275
A2J10_05T0264000.1,3
A2J10_07T0036900.1,120
A2J10_05T0031400.1,232
A2J10_05T0031400.2,226
A2J10_02T0217000.2,1796
A2J10_02T0217000.1,1800
A2J10_03T0314500.1,2640
A2J10_02T0115900.1,190
A2J10_11T0106100.1,1
A2J10_03T0337800.1,45
A2J10_01T0038300.2,286
A2J10_01T0038300.1,233
A2J10_07T0274300.1,820
A2J10_07T0218400.2,581
A2J10_07T0218400.1,637
A2J10_01T0117900.1,167
A2J10_02T0153600.3,567
A2J10_02T0153600.4,321
A2J10_02T0153600.2,468
A2J10_02T0153600.1,466
A2J10_11T0051700.1,6
A2J10_11T0021900.1,80
A2J10_02T0256200.1,137
A2J10_02T0256200.5,105
A2J10_02T0256200.3,161
A2J10_02T0256200.4,207
A2J10_02T0256200.2,176
A2J10_02T0188300.2,54
A2J10_02T0188300.1,75
A2J10_02T0188300.3,3
A2J10_08T0002600.1,15921
A2J10_12T0060700.2,295
A2J10_12T0060700.1,288
A2J10_08T0009000.1,333
A2J10_07T0203100.1,4
A2J10_06T0241900.2,1609
A2J10_06T0241900.1,1990
A2J10_07T0042800.1,5949
A2J10_06T0288100.4,52
A2J10_06T0288100.2,79
A2J10_06T0288100.1,72
A2J10_06T0288100.5,80
A2J10_06T0288100.3,75
A2J10_08T0035900.1,185
A2J10_07T0093700.1,204
A2J10_03T0033100.1,372
A2J10_07T0144400.1,11
A2J10_01T0285000.1,535
A2J10_03T0261600.1,48
A2J10_04T0296900.2,130
A2J10_04T0296900.4,127
A2J10_04T0296900.1,130
A2J10_04T0296900.5,192
A2J10_04T0296900.3,133
A2J10_02T0342300.1,477
A2J10_06T0020800.1,11
A2J10_01T0287100.1,3
A2J10_05T0132700.1,113
A2J10_02T0413900.1,181
A2J10_02T0374800.1,132
A2J10_06T0189800.1,35
A2J10_01T0201500.1,263
A2J10_08T0136700.1,149
A2J10_08T0136700.2,134
A2J10_09T0139500.1,18
A2J10_11T0028200.1,136
A2J10_07T0010400.1,7
A2J10_04T0203800.1,203
A2J10_04T0203800.2,449
A2J10_04T0114300.1,898
A2J10_06T0217300.2,490
A2J10_06T0217300.1,450
A2J10_08T0078800.1,182
A2J10_12T0135700.1,382
A2J10_08T0182600.1,136
A2J10_11T0002400.1,13
A2J10_12T0163800.1,40
A2J10_02T0080300.1,6
A2J10_08T0202700.1,39
A2J10_04T0310400.1,228
A2J10_01T0492900.1,40
A2J10_02T0013400.1,46
A2J10_02T0013400.2,51
A2J10_05T0116500.2,7
A2J10_05T0116500.1,2
A2J10_09T0114200.3,13
A2J10_09T0114200.1,16
A2J10_09T0114200.2,8
A2J10_01T0406300.1,25
A2J10_05T0071800.3,782
A2J10_05T0071800.1,777
A2J10_05T0071800.2,749
A2J10_01T0225300.1,1
A2J10_01T0494500.3,626
A2J10_01T0494500.2,505
A2J10_01T0494500.1,713
A2J10_12T0138600.1,635
A2J10_08T0067700.4,54
A2J10_08T0067700.2,48
A2J10_08T0067700.1,49
A2J10_08T0067700.3,54
A2J10_02T0318000.1,123
A2J10_01T0441000.1,780
A2J10_05T0120700.2,5
A2J10_05T0120700.1,5
A2J10_06T0036300.1,31
A2J10_02T0019400.1,36
A2J10_01T0239600.1,74
A2J10_01T0295500.1,3
A2J10_08T0187000.1,3
A2J10_02T0036800.7,392
A2J10_02T0036800.1,940
A2J10_02T0036800.3,1141
A2J10_02T0036800.12,640
A2J10_02T0036800.4,1104
A2J10_02T0036800.9,16
A2J10_02T0036800.10,688
A2J10_02T0036800.5,418
A2J10_02T0036800.2,909
A2J10_02T0036800.8,577
A2J10_02T0036800.6,841
A2J10_02T0036800.13,701
A2J10_02T0036800.11,16
A2J10_01T0108500.1,71
A2J10_12T0024200.3,2700
A2J10_12T0024200.2,2674
A2J10_12T0024200.4,1427
A2J10_12T0024200.1,2256
A2J10_05T0244800.4,145
A2J10_05T0244800.2,142
A2J10_05T0244800.8,376
A2J10_05T0244800.6,69
A2J10_05T0244800.3,322
A2J10_05T0244800.5,143
A2J10_05T0244800.1,327
A2J10_05T0244800.7,370
A2J10_04T0310300.1,3171
A2J10_04T0223300.1,368
A2J10_02T0335800.1,197
A2J10_07T0170400.1,43
A2J10_05T0198400.1,183
A2J10_09T0149500.1,703
A2J10_01T0143400.2,226
A2J10_01T0143400.1,267
A2J10_01T0354600.2,134
A2J10_01T0354600.1,114
A2J10_01T0456500.1,13
A2J10_03T0103100.1,7
A2J10_02T0119400.1,114
A2J10_02T0119400.3,149
A2J10_02T0119400.2,149
A2J10_05T0273500.2,33
A2J10_05T0273500.1,21
A2J10_06T0011300.1,10
A2J10_04T0128200.1,56
A2J10_01T0316200.1,273
A2J10_01T0365600.1,1529
A2J10_04T0112100.1,6
A2J10_11T0188100.1,472
A2J10_08T0086000.1,62
A2J10_01T0430600.1,9
A2J10_04T0102000.1,284
A2J10_10T0018500.1,150
A2J10_10T0018500.2,145
A2J10_01T0250400.1,82
A2J10_01T0250400.3,118
A2J10_01T0250400.2,72
A2J10_01T0383000.1,113
A2J10_08T0190700.1,535
A2J10_08T0044800.2,230
A2J10_08T0044800.5,260
A2J10_08T0044800.3,261
A2J10_08T0044800.7,283
A2J10_08T0044800.4,219
A2J10_08T0044800.1,224
A2J10_08T0044800.6,273
A2J10_11T0162700.1,12
A2J10_01T0226300.2,266
A2J10_01T0226300.1,266
A2J10_03T0122400.1,1092
A2J10_11T0090200.1,5
A2J10_03T0006400.1,247
A2J10_03T0006400.2,248
A2J10_03T0006400.3,161
A2J10_07T0271400.1,13
A2J10_03T0095600.1,3436
A2J10_02T0311800.2,211
A2J10_02T0311800.1,193
A2J10_02T0211300.1,135
A2J10_02T0048700.1,15
A2J10_05T0108800.2,2
A2J10_04T0158400.1,187
A2J10_03T0074500.1,7
A2J10_06T0070900.1,7
A2J10_06T0219500.1,215
A2J10_01T0085100.1,26
A2J10_04T0165300.2,8
A2J10_04T0165300.1,28
A2J10_04T0165300.3,41
A2J10_04T0134200.1,4111
A2J10_05T0023900.1,1055
A2J10_08T0123300.1,140
A2J10_08T0123300.2,141
A2J10_08T0123300.3,140
A2J10_07T0128700.2,352
A2J10_07T0128700.1,465
A2J10_01T0308400.1,559
A2J10_03T0162600.3,474
A2J10_03T0162600.1,500
A2J10_03T0162600.4,429
A2J10_03T0162600.2,429
A2J10_08T0206000.2,121
A2J10_08T0206000.3,102
A2J10_08T0206000.1,109
A2J10_06T0029200.2,2743
A2J10_06T0029200.1,8289
A2J10_02T0194000.1,7
A2J10_01T0261800.1,1
A2J10_11T0018400.1,41
A2J10_11T0018400.2,41
A2J10_04T0036900.3,1369
A2J10_04T0036900.1,1371
A2J10_04T0036900.2,1465
A2J10_01T0266000.1,94
A2J10_06T0021400.1,8
A2J10_08T0021600.3,1012
A2J10_08T0021600.4,1
A2J10_08T0021600.2,944
A2J10_08T0021600.1,971
A2J10_12T0062900.1,10
A2J10_08T0211400.1,2
A2J10_03T0319000.1,3336
A2J10_03T0387900.1,23
A2J10_01T0259400.1,33
A2J10_12T0037700.1,243
A2J10_07T0217100.1,1
A2J10_04T0097000.1,352
A2J10_07T0107900.1,132
A2J10_05T0013300.1,699
A2J10_09T0032400.1,4
A2J10_09T0032400.2,4
A2J10_08T0128900.1,30
A2J10_02T0356500.1,1
A2J10_07T0055200.1,2
A2J10_01T0385600.1,81
A2J10_01T0363000.1,156
A2J10_04T0005300.1,5
A2J10_05T0058000.1,87
A2J10_06T0042700.2,361
A2J10_06T0042700.6,396
A2J10_06T0042700.5,384
A2J10_06T0042700.3,403
A2J10_06T0042700.1,342
A2J10_06T0042700.4,405
A2J10_04T0109600.1,9
A2J10_02T0406900.1,3
A2J10_03T0225100.1,69
A2J10_03T0155300.3,9
A2J10_03T0155300.2,9
A2J10_03T0155300.1,1
A2J10_07T0086400.2,162
A2J10_07T0086400.1,200
A2J10_06T0046100.2,85
A2J10_06T0046100.1,90
A2J10_11T0016500.2,93
A2J10_11T0016500.1,69
A2J10_04T0017500.1,1
A2J10_09T0024500.1,13
A2J10_06T0298000.1,16
A2J10_06T0206900.1,63
A2J10_03T0392400.1,36
A2J10_01T0413000.1,4
A2J10_05T0264600.2,176
A2J10_05T0264600.5,161
A2J10_05T0264600.4,114
A2J10_05T0264600.3,121
A2J10_05T0264600.1,183
A2J10_08T0016900.2,550
A2J10_08T0016900.1,435
A2J10_09T0166000.1,6
A2J10_06T0230800.1,159
A2J10_08T0161600.1,675
A2J10_08T0104500.3,391
A2J10_08T0104500.1,440
A2J10_08T0104500.2,437
A2J10_07T0271200.6,271
A2J10_07T0271200.3,256
A2J10_07T0271200.1,247
A2J10_07T0271200.5,264
A2J10_07T0271200.2,272
A2J10_07T0271200.7,88
A2J10_07T0271200.4,273
A2J10_04T0051700.1,961
A2J10_02T0061200.1,101
A2J10_02T0061200.2,264
A2J10_04T0048000.1,5285
A2J10_02T0417300.4,147
A2J10_02T0417300.3,332
A2J10_02T0417300.2,262
A2J10_02T0417300.1,218
A2J10_01T0051500.1,279
A2J10_03T0378700.1,247
A2J10_04T0199400.1,36
A2J10_05T0195400.2,465
A2J10_05T0195400.1,460
A2J10_05T0195400.3,465
A2J10_08T0148800.1,160
A2J10_04T0244800.1,6
A2J10_09T0202000.2,193
A2J10_09T0202000.1,198
A2J10_09T0202000.3,188
A2J10_06T0077700.1,30
A2J10_07T0159200.2,964
A2J10_07T0159200.1,880
A2J10_01T0483300.1,26
A2J10_02T0291800.1,315
A2J10_03T0043500.1,2070
A2J10_05T0056600.1,14
A2J10_09T0173000.1,1317
A2J10_07T0226800.1,1292
A2J10_01T0078100.1,83
A2J10_05T0010500.1,1789
A2J10_02T0396100.1,72
A2J10_11T0059500.3,1188
A2J10_11T0059500.1,1114
A2J10_11T0059500.2,1167
A2J10_04T0009900.1,223
A2J10_04T0009900.3,200
A2J10_04T0009900.4,158
A2J10_04T0009900.2,206
A2J10_06T0248500.3,47
A2J10_06T0248500.1,53
A2J10_06T0248500.2,128
A2J10_09T0164800.2,293
A2J10_09T0164800.3,292
A2J10_09T0164800.1,325
A2J10_09T0164800.4,321
A2J10_09T0164800.5,289
A2J10_01T0025900.1,5
A2J10_01T0025900.2,5
A2J10_01T0443300.1,498
A2J10_03T0130200.1,359
A2J10_07T0033800.1,61
A2J10_07T0033800.2,57
A2J10_02T0035100.1,11
