gene,drought_3_cnt
A2J10_02T0419800.1,567
A2J10_03T0150300.3,181
A2J10_03T0150300.1,280
A2J10_03T0150300.4,150
A2J10_03T0150300.2,262
A2J10_08T0159300.1,7
A2J10_06T0212300.1,10
A2J10_03T0343000.1,129
A2J10_03T0224100.1,2
A2J10_01T0255100.3,1777
A2J10_01T0255100.1,1753
A2J10_01T0255100.2,1752
A2J10_01T0050800.1,338
A2J10_02T0129300.1,30
A2J10_05T0106200.1,3939
A2J10_07T0185800.1,30
A2J10_12T0147800.1,10
A2J10_08T0189400.1,681
A2J10_06T0040500.1,35
A2J10_03T0138300.2,442
A2J10_03T0138300.1,420
A2J10_02T0365800.2,899
A2J10_02T0365800.1,1046
A2J10_06T0185200.1,231
A2J10_11T0067200.1,167
A2J10_11T0058400.1,98
A2J10_06T0247300.1,526
A2J10_06T0247300.3,301
A2J10_06T0247300.2,573
A2J10_03T0110100.1,129
A2J10_02T0139700.1,296
A2J10_05T0176100.1,832
A2J10_05T0176100.3,806
A2J10_05T0176100.2,869
A2J10_10T0115300.2,12
A2J10_10T0115300.1,9
A2J10_03T0250300.2,1708
A2J10_03T0250300.1,1940
A2J10_08T0073100.1,357
A2J10_08T0073100.2,472
A2J10_04T0265800.1,433
A2J10_06T0255000.1,249
A2J10_05T0159300.1,3
A2J10_04T0299600.1,44
A2J10_06T0230600.1,287
A2J10_03T0010700.1,24
A2J10_11T0228500.1,59
A2J10_03T0094900.1,79
A2J10_09T0057600.1,607
A2J10_01T0222800.1,525
A2J10_01T0150600.1,52
A2J10_04T0052800.4,70
A2J10_04T0052800.2,66
A2J10_04T0052800.3,54
A2J10_04T0052800.1,4
A2J10_01T0080900.4,622
A2J10_01T0080900.1,495
A2J10_01T0080900.2,540
A2J10_01T0080900.5,19
A2J10_01T0080900.3,623
A2J10_11T0046400.1,117
A2J10_11T0046400.6,130
A2J10_11T0046400.4,119
A2J10_11T0046400.5,122
A2J10_11T0046400.3,127
A2J10_11T0046400.2,120
A2J10_01T0269500.1,22
A2J10_09T0132700.1,1
A2J10_03T0044700.1,47
A2J10_09T0211000.1,747
A2J10_08T0005800.6,733
A2J10_08T0005800.2,660
A2J10_08T0005800.4,754
A2J10_08T0005800.1,739
A2J10_08T0005800.5,740
A2J10_08T0005800.3,701
A2J10_07T0190100.1,205
A2J10_07T0190100.3,129
A2J10_07T0190100.4,105
A2J10_07T0190100.2,119
A2J10_02T0277100.1,103
A2J10_02T0395100.1,5
A2J10_11T0106000.4,15
A2J10_11T0106000.2,15
A2J10_11T0106000.1,15
A2J10_11T0106000.3,15
A2J10_05T0236700.2,523
A2J10_05T0236700.1,442
A2J10_05T0117500.2,395
A2J10_05T0117500.1,404
A2J10_06T0038800.1,3
A2J10_05T0059500.1,48
A2J10_08T0221500.1,260
A2J10_01T0248400.1,115
A2J10_02T0073800.1,311
A2J10_04T0285500.2,753
A2J10_04T0285500.1,727
A2J10_04T0285500.3,697
A2J10_09T0050800.7,1057
A2J10_09T0050800.6,1048
A2J10_09T0050800.3,711
A2J10_09T0050800.2,783
A2J10_09T0050800.1,807
A2J10_09T0050800.5,812
A2J10_09T0050800.4,762
A2J10_09T0050800.8,356
A2J10_03T0068700.1,187
A2J10_02T0132400.1,26
A2J10_05T0237200.1,2
A2J10_02T0287900.4,679
A2J10_02T0287900.3,719
A2J10_02T0287900.2,679
A2J10_02T0287900.1,637
A2J10_01T0185000.1,479
A2J10_02T0079400.1,117
A2J10_02T0079400.4,122
A2J10_02T0079400.3,118
A2J10_02T0079400.2,117
A2J10_09T0096700.1,51
A2J10_03T0305500.4,132
A2J10_03T0305500.6,163
A2J10_03T0305500.3,292
A2J10_03T0305500.1,574
A2J10_03T0305500.7,143
A2J10_03T0305500.2,325
A2J10_03T0305500.5,191
A2J10_03T0305500.8,104
A2J10_01T0211900.1,150
A2J10_01T0211900.2,153
A2J10_10T0114500.1,151
A2J10_01T0152700.1,2
A2J10_12T0026000.1,52
A2J10_12T0120800.1,8
A2J10_10T0061400.1,4
A2J10_07T0033200.1,1017
A2J10_08T0063400.1,17
A2J10_10T0014500.1,58
A2J10_04T0284300.1,577
A2J10_04T0284300.2,589
A2J10_05T0014800.1,135
A2J10_05T0014800.2,54
A2J10_03T0300400.1,3
A2J10_02T0374100.1,715
A2J10_04T0022500.1,231
A2J10_01T0265500.1,43
A2J10_08T0165000.1,184
A2J10_02T0164200.3,277
A2J10_02T0164200.2,259
A2J10_02T0164200.1,262
A2J10_06T0036400.2,618
A2J10_06T0036400.3,613
A2J10_06T0036400.1,646
A2J10_06T0203200.1,8
A2J10_07T0237900.1,1268
A2J10_07T0131600.1,733
A2J10_07T0131600.2,733
A2J10_02T0119500.2,90
A2J10_02T0119500.4,91
A2J10_02T0119500.1,89
A2J10_02T0119500.3,90
A2J10_01T0376800.1,23
A2J10_03T0305400.1,4
A2J10_02T0001300.1,6
A2J10_01T0457200.1,394
A2J10_03T0324400.1,1083
A2J10_02T0035900.1,1012
A2J10_11T0095500.1,7522
A2J10_09T0170000.3,88
A2J10_09T0170000.2,140
A2J10_09T0170000.1,147
A2J10_02T0308400.3,151
A2J10_02T0064000.1,4
A2J10_11T0045800.1,4
A2J10_08T0129400.1,206
A2J10_08T0210400.2,21
A2J10_08T0210400.1,21
A2J10_11T0032200.2,717
A2J10_11T0032200.1,701
A2J10_02T0319200.1,223
A2J10_02T0319200.2,200
A2J10_06T0263400.1,3
A2J10_06T0276700.1,64
A2J10_01T0464400.2,288
A2J10_01T0464400.4,335
A2J10_01T0464400.5,277
A2J10_01T0464400.3,192
A2J10_01T0464400.1,288
A2J10_01T0464400.6,6
A2J10_05T0049700.1,229
A2J10_02T0340200.1,83
A2J10_01T0114800.1,26
A2J10_12T0026700.2,436
A2J10_12T0026700.1,502
A2J10_03T0134500.1,3
A2J10_07T0065900.1,53
A2J10_01T0012300.2,118
A2J10_01T0012300.1,118
A2J10_11T0196700.1,61
A2J10_11T0196700.2,61
A2J10_02T0412100.5,731
A2J10_02T0412100.2,961
A2J10_02T0412100.1,457
A2J10_02T0412100.6,692
A2J10_02T0412100.4,929
A2J10_02T0412100.3,959
A2J10_03T0135100.1,1
A2J10_03T0124000.1,330
A2J10_02T0111100.1,4631
A2J10_04T0193400.1,856
A2J10_04T0193400.3,835
A2J10_04T0193400.2,784
A2J10_05T0120900.3,429
A2J10_05T0120900.4,433
A2J10_05T0120900.1,436
A2J10_05T0120900.2,421
A2J10_05T0120900.5,421
A2J10_07T0236200.1,71
A2J10_04T0272500.1,493
A2J10_02T0373900.1,205
A2J10_02T0373900.2,153
A2J10_07T0110400.1,57
A2J10_05T0143900.2,170
A2J10_05T0143900.1,175
A2J10_01T0318500.1,19
A2J10_09T0015500.5,749
A2J10_09T0015500.3,1141
A2J10_09T0015500.2,968
A2J10_09T0015500.1,1063
A2J10_09T0015500.4,1056
A2J10_04T0096000.1,777
A2J10_09T0104100.1,8
A2J10_11T0084300.1,2
A2J10_03T0021000.5,379
A2J10_03T0021000.4,376
A2J10_03T0021000.2,396
A2J10_03T0021000.1,298
A2J10_03T0021000.3,366
A2J10_08T0169800.1,78
A2J10_08T0169800.2,58
A2J10_02T0385700.1,1502
A2J10_07T0234300.1,674
A2J10_05T0155800.1,68
A2J10_03T0022200.1,330
A2J10_12T0077600.1,82
A2J10_01T0181800.5,3
A2J10_01T0181800.2,22
A2J10_01T0181800.6,5
A2J10_01T0181800.1,32
A2J10_01T0181800.4,23
A2J10_01T0181800.3,22
A2J10_05T0206000.1,1113
A2J10_06T0008700.1,56
A2J10_07T0247600.1,6
A2J10_04T0201200.1,1
A2J10_02T0407100.2,302
A2J10_02T0407100.1,298
A2J10_02T0407100.3,284
A2J10_08T0183300.1,141
A2J10_03T0364300.2,747
A2J10_03T0364300.1,492
A2J10_03T0364300.3,16
A2J10_08T0190600.1,317
A2J10_01T0252200.1,82
A2J10_01T0003800.1,295
A2J10_04T0169500.1,838
A2J10_12T0135100.1,12
A2J10_03T0128800.1,743
A2J10_03T0128800.2,737
A2J10_02T0102000.1,4
A2J10_09T0168900.1,644
A2J10_09T0168900.2,728
A2J10_03T0291800.1,217
A2J10_02T0317600.3,449
A2J10_02T0317600.2,445
A2J10_02T0317600.1,444
A2J10_01T0052300.3,85
A2J10_01T0052300.1,79
A2J10_01T0052300.2,80
A2J10_06T0028500.1,2
A2J10_06T0028500.2,2
A2J10_05T0023700.2,35
A2J10_05T0023700.3,17
A2J10_05T0023700.1,49
A2J10_03T0363700.1,7
A2J10_10T0102800.1,300
A2J10_02T0408900.1,63
A2J10_11T0014100.1,3
A2J10_07T0256500.1,2
A2J10_04T0250100.1,284
A2J10_04T0076800.1,4
A2J10_10T0094500.1,14
A2J10_06T0065900.1,243
A2J10_01T0421500.1,180
A2J10_01T0421500.2,179
A2J10_08T0235700.1,119
A2J10_04T0000300.1,226
A2J10_03T0391300.3,6
A2J10_03T0391300.1,44
A2J10_03T0391300.2,162
A2J10_06T0186500.1,29
A2J10_01T0056500.2,169
A2J10_01T0056500.1,165
A2J10_01T0056500.3,162
A2J10_02T0033800.1,2760
A2J10_02T0033800.3,2606
A2J10_02T0033800.2,412
A2J10_04T0270700.1,5
A2J10_04T0270700.2,5
A2J10_09T0085500.1,236
A2J10_01T0391300.1,3
A2J10_01T0391300.2,3
A2J10_01T0150300.1,25
A2J10_05T0243900.1,473
A2J10_05T0243900.3,339
A2J10_05T0243900.2,342
A2J10_07T0156000.1,13441
A2J10_09T0174800.2,2
A2J10_09T0174800.1,2
A2J10_09T0174800.3,75
A2J10_11T0201900.4,20
A2J10_11T0201900.2,20
A2J10_11T0201900.5,33
A2J10_11T0201900.6,12
A2J10_11T0201900.3,24
A2J10_11T0201900.1,20
A2J10_05T0140000.1,8
A2J10_07T0252300.1,1657
A2J10_09T0021300.1,2708
A2J10_03T0324200.1,21447
A2J10_03T0324200.3,19566
A2J10_03T0324200.2,19276
A2J10_09T0210000.1,463
A2J10_02T0250800.1,6
A2J10_04T0197900.3,402
A2J10_04T0197900.2,341
A2J10_04T0197900.1,399
A2J10_04T0172400.1,6
A2J10_03T0157900.1,309
A2J10_03T0157900.3,66
A2J10_03T0157900.2,215
A2J10_01T0308300.7,269
A2J10_01T0308300.1,269
A2J10_01T0308300.5,306
A2J10_01T0308300.8,271
A2J10_01T0308300.4,292
A2J10_01T0308300.9,297
A2J10_01T0308300.6,286
A2J10_01T0308300.3,288
A2J10_01T0308300.10,276
A2J10_01T0308300.2,306
A2J10_12T0085400.1,90
A2J10_01T0208500.1,10
A2J10_03T0347500.1,64
A2J10_01T0472000.1,9
A2J10_07T0224300.1,60
A2J10_04T0287500.1,14
A2J10_03T0308000.1,19
A2J10_10T0140700.1,49
A2J10_11T0114500.2,5
A2J10_11T0114500.1,5
A2J10_06T0185900.1,7
A2J10_03T0125100.2,921
A2J10_03T0125100.1,969
A2J10_03T0123700.2,28
A2J10_03T0123700.1,28
A2J10_02T0135300.1,4
A2J10_03T0008800.1,247
A2J10_09T0104300.1,82
A2J10_11T0141100.1,502
A2J10_06T0096500.1,14
A2J10_04T0256800.3,14
A2J10_04T0256800.4,23
A2J10_04T0256800.2,37
A2J10_04T0256800.1,36
A2J10_06T0197000.1,243
A2J10_04T0149000.1,785
A2J10_06T0036600.1,31
A2J10_03T0326200.2,1150
A2J10_03T0326200.1,1045
A2J10_05T0248700.2,1
A2J10_05T0248700.1,1
A2J10_04T0140800.1,1316
A2J10_06T0295700.1,386
A2J10_03T0336600.3,77
A2J10_03T0336600.2,77
A2J10_03T0336600.1,78
A2J10_01T0344400.1,74
A2J10_01T0162500.1,77
A2J10_07T0058100.2,665
A2J10_07T0058100.1,707
A2J10_05T0156100.1,11126
A2J10_02T0354000.1,659
A2J10_01T0118000.1,183
A2J10_10T0033800.1,564
A2J10_08T0061300.1,327
A2J10_02T0205700.1,336
A2J10_05T0115900.2,1865
A2J10_05T0115900.1,1866
A2J10_01T0393900.1,14
A2J10_01T0061700.2,2612
A2J10_01T0061700.1,2670
A2J10_01T0061700.3,2677
A2J10_10T0182600.2,1142
A2J10_10T0182600.1,1097
A2J10_10T0182600.3,1010
A2J10_10T0152100.2,1348
A2J10_10T0152100.3,1356
A2J10_10T0152100.1,1289
A2J10_07T0280800.1,18
A2J10_02T0130400.1,45
A2J10_07T0292000.2,194
A2J10_07T0292000.1,172
A2J10_03T0080100.1,5
A2J10_02T0219400.1,1
A2J10_08T0040300.1,36
A2J10_07T0030400.1,3
A2J10_07T0030400.2,3
A2J10_07T0198900.4,665
A2J10_07T0198900.3,551
A2J10_07T0198900.2,1178
A2J10_07T0198900.1,810
A2J10_12T0115800.1,51
A2J10_02T0418800.5,187
A2J10_02T0418800.18,128
A2J10_02T0418800.16,154
A2J10_02T0418800.6,213
A2J10_02T0418800.8,177
A2J10_02T0418800.11,161
A2J10_02T0418800.17,164
A2J10_02T0418800.13,124
A2J10_02T0418800.1,192
A2J10_02T0418800.12,146
A2J10_02T0418800.14,134
A2J10_02T0418800.7,197
A2J10_02T0418800.2,167
A2J10_02T0418800.10,123
A2J10_02T0418800.15,146
A2J10_02T0418800.4,186
A2J10_02T0418800.3,198
A2J10_02T0418800.9,164
A2J10_07T0242900.1,8
A2J10_06T0003500.2,409
A2J10_06T0003500.3,411
A2J10_06T0003500.1,409
A2J10_01T0473400.1,6
A2J10_01T0473400.2,7
A2J10_01T0420300.1,192
A2J10_11T0189700.1,24
A2J10_11T0026600.1,2
A2J10_11T0026600.2,2
A2J10_02T0024500.1,26
A2J10_11T0120800.1,7
A2J10_06T0100100.1,337
A2J10_03T0132400.2,8252
A2J10_03T0132400.1,7614
A2J10_06T0081700.2,7
A2J10_06T0081700.1,28
A2J10_12T0124700.3,760
A2J10_12T0124700.1,558
A2J10_12T0124700.2,652
A2J10_06T0288600.1,88
A2J10_03T0000400.5,293
A2J10_03T0000400.2,549
A2J10_03T0000400.3,532
A2J10_03T0000400.1,519
A2J10_03T0000400.6,254
A2J10_03T0000400.4,520
A2J10_09T0182800.1,11
A2J10_10T0078900.1,59
A2J10_05T0003500.1,59
A2J10_07T0167500.1,9
A2J10_06T0061300.3,762
A2J10_06T0061300.1,262
A2J10_06T0061300.2,316
A2J10_05T0255100.1,1
A2J10_09T0039000.1,10
A2J10_07T0143700.1,5
A2J10_07T0066100.3,243
A2J10_07T0066100.2,250
A2J10_07T0066100.1,194
A2J10_03T0098500.1,227
A2J10_03T0036600.4,552
A2J10_03T0036600.2,582
A2J10_03T0036600.3,519
A2J10_03T0036600.1,549
A2J10_03T0036600.5,9
A2J10_01T0191900.1,362
A2J10_05T0192700.1,6444
A2J10_05T0005500.1,10
A2J10_01T0090900.1,14
A2J10_01T0163400.1,1911
A2J10_03T0107900.1,161
A2J10_02T0326600.2,20
A2J10_02T0326600.1,23
A2J10_01T0311300.1,6
A2J10_06T0252800.2,1
A2J10_06T0252800.1,1
A2J10_03T0210600.2,114
A2J10_03T0210600.1,75
A2J10_02T0386700.2,1147
A2J10_02T0386700.1,1049
A2J10_02T0386700.3,1336
A2J10_03T0029200.1,117
A2J10_01T0020500.1,110
A2J10_02T0204700.4,21
A2J10_02T0204700.2,435
A2J10_02T0204700.1,20
A2J10_02T0204700.3,20
A2J10_04T0004800.1,203
A2J10_04T0004800.2,214
A2J10_01T0476300.1,1
A2J10_06T0023000.1,2064
A2J10_06T0281300.1,991
A2J10_05T0144900.1,505
A2J10_09T0086000.1,160
A2J10_08T0206400.1,207
A2J10_09T0154900.1,38
A2J10_09T0154900.3,48
A2J10_09T0154900.2,60
A2J10_09T0042300.1,1
A2J10_03T0078900.1,176
A2J10_01T0005600.3,2816
A2J10_01T0005600.1,3144
A2J10_01T0005600.2,3337
A2J10_01T0005600.4,1601
A2J10_11T0035200.2,12
A2J10_11T0035200.1,12
A2J10_08T0230400.2,22
A2J10_08T0230400.1,22
A2J10_02T0331700.1,139
A2J10_10T0095700.1,12
A2J10_06T0201600.2,215
A2J10_06T0201600.1,274
A2J10_06T0201600.3,239
A2J10_03T0300500.1,8132
A2J10_02T0282900.1,167
A2J10_09T0212700.2,115
A2J10_09T0212700.1,114
A2J10_01T0358300.1,272
A2J10_01T0468100.1,1
A2J10_06T0090100.1,23
A2J10_02T0323900.1,147
A2J10_02T0323900.2,133
A2J10_07T0156500.1,33
A2J10_09T0030300.1,123
A2J10_03T0043100.1,19
A2J10_04T0104300.2,375
A2J10_04T0104300.1,447
A2J10_06T0281800.1,26
A2J10_06T0281800.2,26
A2J10_04T0033400.1,10
A2J10_01T0419700.1,106
A2J10_02T0024300.1,1039
A2J10_03T0127700.1,263
A2J10_03T0127700.3,234
A2J10_03T0127700.2,319
A2J10_11T0056800.1,10485
A2J10_06T0088100.1,82
A2J10_05T0171200.1,197
A2J10_02T0190700.1,2
A2J10_02T0302700.1,2
A2J10_01T0480400.1,60
A2J10_11T0096100.1,286
A2J10_12T0020200.1,80
A2J10_09T0082900.1,2
A2J10_02T0344900.1,5
A2J10_02T0344900.2,1202
A2J10_03T0045300.1,36
A2J10_06T0033000.2,114
A2J10_06T0033000.1,113
A2J10_11T0052900.1,523
A2J10_03T0011200.1,130
A2J10_12T0032400.1,142
A2J10_05T0154700.1,45
A2J10_03T0243400.1,14
A2J10_12T0105200.1,32
A2J10_02T0054200.1,69
A2J10_06T0136600.1,72
A2J10_02T0073500.1,8
A2J10_01T0495600.1,2
A2J10_12T0039000.1,74
A2J10_03T0347600.1,26
A2J10_02T0161400.2,80
A2J10_02T0161400.1,80
A2J10_08T0011200.1,244
A2J10_08T0011200.4,212
A2J10_08T0011200.2,197
A2J10_08T0011200.3,225
A2J10_01T0137600.1,4
A2J10_05T0050400.1,11
A2J10_05T0050400.2,11
A2J10_04T0188500.1,24
A2J10_01T0050100.1,319
A2J10_01T0050100.2,334
A2J10_05T0251700.1,666
A2J10_02T0374500.1,113
A2J10_12T0020600.5,3
A2J10_12T0020600.4,1
A2J10_12T0020600.2,15
A2J10_12T0020600.9,6
A2J10_12T0020600.1,12
A2J10_12T0020600.8,18
A2J10_12T0020600.7,3
A2J10_12T0020600.6,3
A2J10_01T0476800.2,401
A2J10_01T0476800.1,407
A2J10_01T0476800.3,363
A2J10_01T0476800.4,373
A2J10_07T0233700.2,136
A2J10_07T0233700.1,136
A2J10_12T0048500.1,1
A2J10_03T0135700.1,131
A2J10_02T0368700.1,95
A2J10_12T0033300.1,394
A2J10_10T0105900.2,1
A2J10_10T0105900.1,1
A2J10_10T0105900.4,1
A2J10_10T0105900.3,1
A2J10_10T0105900.5,1
A2J10_01T0226800.1,26
A2J10_10T0146800.1,222
A2J10_03T0366300.3,1001
A2J10_03T0366300.1,944
A2J10_03T0366300.2,938
A2J10_01T0016300.1,4
A2J10_05T0232100.1,7
A2J10_11T0117900.1,459
A2J10_09T0116000.2,1437
A2J10_09T0116000.1,1375
A2J10_10T0164100.1,2338
A2J10_11T0179600.1,1
A2J10_08T0019100.1,191
A2J10_08T0019100.2,241
A2J10_01T0354800.1,677
A2J10_01T0354800.2,679
A2J10_01T0354800.3,683
A2J10_01T0055300.3,83
A2J10_01T0055300.2,82
A2J10_01T0055300.1,81
A2J10_10T0141400.1,546
A2J10_01T0206800.1,3
A2J10_05T0217000.1,787
A2J10_10T0178000.1,223
A2J10_01T0378700.1,7394
A2J10_09T0135800.2,171
A2J10_09T0135800.1,150
A2J10_01T0323200.1,149
A2J10_11T0042300.4,167
A2J10_11T0042300.1,134
A2J10_11T0042300.3,126
A2J10_11T0042300.5,14
A2J10_11T0042300.2,134
A2J10_07T0159600.1,46
A2J10_02T0412900.1,296
A2J10_06T0121500.1,1
A2J10_02T0385600.1,19
A2J10_02T0136600.1,847
A2J10_11T0196500.1,2
A2J10_01T0330400.1,617
A2J10_07T0276000.3,7693
A2J10_07T0276000.1,7657
A2J10_06T0040300.1,74
A2J10_07T0174100.1,522
A2J10_09T0158400.1,20
A2J10_02T0226700.1,617
A2J10_07T0252900.2,1076
A2J10_07T0252900.1,1482
A2J10_07T0238400.1,44
A2J10_11T0119600.4,2722
A2J10_11T0119600.2,11982
A2J10_11T0119600.3,16040
A2J10_11T0119600.1,1883
A2J10_01T0366600.2,11
A2J10_01T0366600.1,11
A2J10_02T0349500.6,7
A2J10_02T0349500.10,5
A2J10_02T0349500.7,7
A2J10_02T0349500.3,14
A2J10_02T0349500.4,32
A2J10_02T0349500.8,16
A2J10_02T0349500.2,32
A2J10_02T0349500.9,7
A2J10_02T0349500.5,20
A2J10_02T0349500.1,26
A2J10_04T0244400.1,40
A2J10_04T0244400.2,23
A2J10_01T0299100.1,62
A2J10_01T0299100.2,35
A2J10_11T0126900.1,377
A2J10_11T0126900.3,353
A2J10_11T0126900.2,381
A2J10_01T0375100.1,1
A2J10_05T0011600.1,13
A2J10_02T0061000.1,883
A2J10_09T0213800.2,293
A2J10_09T0213800.1,253
A2J10_11T0178000.3,48
A2J10_11T0178000.2,60
A2J10_11T0178000.1,48
A2J10_04T0293400.1,140
A2J10_04T0293400.2,151
A2J10_03T0004100.1,331
A2J10_08T0141400.2,80
A2J10_08T0141400.1,60
A2J10_04T0156500.1,5
A2J10_03T0325700.1,5
A2J10_05T0094300.1,162
A2J10_05T0094300.3,65
A2J10_05T0094300.2,145
A2J10_11T0073500.1,180
A2J10_02T0113100.1,94
A2J10_02T0113100.2,95
A2J10_02T0298000.1,185
A2J10_07T0102800.1,1180
A2J10_07T0102800.2,1253
A2J10_06T0196000.2,1121
A2J10_06T0196000.1,1228
A2J10_09T0209900.2,3115
A2J10_09T0209900.4,479
A2J10_09T0209900.1,3002
A2J10_09T0209900.3,414
A2J10_02T0036300.1,1013
A2J10_02T0036300.2,1067
A2J10_10T0100000.1,61
A2J10_05T0130700.1,12
A2J10_05T0219600.1,1203
A2J10_04T0232200.1,9
A2J10_04T0262200.2,190
A2J10_04T0262200.1,188
A2J10_08T0198400.2,4
A2J10_08T0198400.1,5
A2J10_08T0198400.3,5
A2J10_07T0039500.1,464
A2J10_03T0369300.1,25
A2J10_12T0189000.1,16
A2J10_04T0293100.1,64
A2J10_08T0158600.1,21
A2J10_05T0161900.2,111
A2J10_05T0161900.1,114
A2J10_05T0161900.3,114
A2J10_03T0228700.1,340
A2J10_01T0144800.1,216
A2J10_01T0144800.4,217
A2J10_01T0144800.2,10
A2J10_01T0144800.3,127
A2J10_04T0212000.1,18
A2J10_03T0333000.1,121
A2J10_08T0178500.1,51
A2J10_01T0417100.1,285
A2J10_01T0444300.1,14
A2J10_03T0365900.1,336
A2J10_03T0365900.3,427
A2J10_03T0365900.4,599
A2J10_03T0365900.2,455
A2J10_06T0039500.1,159
A2J10_07T0026600.1,887
A2J10_04T0063900.1,4
A2J10_03T0082800.1,456
A2J10_12T0172200.1,105
A2J10_02T0017600.1,197
A2J10_04T0304700.1,124
A2J10_02T0133500.1,1344
A2J10_10T0150800.1,147
A2J10_06T0297300.1,10
A2J10_11T0009300.3,45
A2J10_11T0009300.1,1579
A2J10_11T0009300.2,1338
A2J10_01T0430100.1,384
A2J10_01T0343100.1,696
A2J10_01T0343100.2,639
A2J10_06T0224700.1,148
A2J10_04T0173300.1,25
A2J10_03T0070500.1,1464
A2J10_03T0070500.2,1708
A2J10_02T0218300.1,14
A2J10_08T0019000.1,12
A2J10_03T0004900.1,6
A2J10_02T0376100.2,384
A2J10_02T0376100.3,352
A2J10_02T0376100.1,372
A2J10_10T0022100.1,21
A2J10_11T0029500.1,12
A2J10_06T0304000.1,182
A2J10_05T0094800.3,1528
A2J10_05T0094800.2,477
A2J10_05T0094800.1,2048
A2J10_05T0041500.1,8
A2J10_03T0265900.1,370
A2J10_10T0077500.3,227
A2J10_10T0077500.2,171
A2J10_10T0077500.1,197
A2J10_09T0053000.1,193
A2J10_01T0316400.2,11
A2J10_01T0316400.1,20
A2J10_10T0007800.1,43
A2J10_10T0007800.2,41
A2J10_01T0297400.3,2189
A2J10_01T0297400.1,19
A2J10_01T0297400.2,2163
A2J10_11T0074100.1,320
A2J10_06T0176200.1,16
A2J10_06T0176200.5,14
A2J10_06T0176200.4,12
A2J10_06T0176200.7,13
A2J10_06T0176200.2,9
A2J10_06T0176200.6,11
A2J10_06T0176200.3,10
A2J10_10T0056700.1,10
A2J10_04T0247200.2,272
A2J10_04T0247200.1,315
A2J10_04T0025100.1,375
A2J10_06T0276600.1,47
A2J10_03T0217300.1,196
A2J10_03T0303600.1,145
A2J10_09T0145000.1,181
A2J10_06T0170900.7,463
A2J10_06T0170900.2,338
A2J10_06T0170900.1,393
A2J10_06T0170900.6,391
A2J10_06T0170900.4,436
A2J10_06T0170900.3,431
A2J10_06T0170900.5,450
A2J10_01T0141000.1,87
A2J10_01T0141000.3,88
A2J10_01T0141000.2,91
A2J10_01T0323700.1,84
A2J10_12T0055600.1,37
A2J10_05T0034600.2,597
A2J10_05T0034600.1,549
A2J10_05T0034600.3,513
A2J10_05T0025900.1,138
A2J10_05T0025900.2,270
A2J10_06T0014600.1,12
A2J10_02T0205600.2,1384
A2J10_02T0205600.1,1276
A2J10_11T0010100.1,91
A2J10_08T0180500.1,16
A2J10_08T0180500.3,2
A2J10_08T0180500.2,16
A2J10_07T0243900.1,466
A2J10_04T0087700.3,85
A2J10_04T0087700.2,121
A2J10_04T0087700.1,59
A2J10_02T0122300.2,98
A2J10_02T0122300.1,158
A2J10_05T0163000.1,68
A2J10_08T0154400.1,211
A2J10_10T0127900.1,217
A2J10_03T0062700.1,916
A2J10_03T0062700.3,250
A2J10_03T0062700.2,870
A2J10_06T0281700.1,2
A2J10_05T0116100.1,116
A2J10_09T0016000.1,197
A2J10_07T0155400.2,80
A2J10_07T0155400.5,128
A2J10_07T0155400.1,96
A2J10_07T0155400.3,115
A2J10_07T0155400.4,89
A2J10_03T0087200.3,73
A2J10_03T0087200.2,83
A2J10_03T0087200.4,83
A2J10_03T0087200.1,21
A2J10_05T0193800.3,1002
A2J10_05T0193800.2,1050
A2J10_05T0193800.1,969
A2J10_11T0183800.1,24
A2J10_07T0068500.1,1
A2J10_12T0162000.1,1
A2J10_06T0045400.1,202
A2J10_06T0045400.2,288
A2J10_05T0104800.1,83
A2J10_02T0387900.1,48
A2J10_12T0031200.1,850
A2J10_02T0013900.1,48
A2J10_02T0013900.3,47
A2J10_02T0013900.2,48
A2J10_04T0088600.1,61
A2J10_07T0055400.1,9
A2J10_07T0119200.1,5
A2J10_02T0086900.2,15
A2J10_02T0086900.1,15
A2J10_08T0102000.2,1558
A2J10_08T0102000.1,1577
A2J10_06T0241600.1,268
A2J10_02T0381400.1,147
A2J10_08T0113400.3,2518
A2J10_08T0113400.4,2534
A2J10_08T0113400.2,2979
A2J10_08T0113400.1,2795
A2J10_02T0283400.1,372
A2J10_02T0283400.4,375
A2J10_02T0283400.3,382
A2J10_02T0283400.5,223
A2J10_02T0283400.2,316
A2J10_07T0255000.1,4
A2J10_01T0357600.3,227
A2J10_01T0357600.2,263
A2J10_01T0357600.1,267
A2J10_08T0189700.3,1204
A2J10_08T0189700.4,1204
A2J10_08T0189700.2,1416
A2J10_08T0189700.1,1205
A2J10_08T0189700.5,2422
A2J10_09T0093400.1,54
A2J10_02T0096100.1,6
A2J10_07T0276800.1,84
A2J10_09T0145400.1,72
A2J10_03T0215400.1,1
A2J10_01T0169100.1,87
A2J10_08T0208800.1,145
A2J10_07T0267400.2,3486
A2J10_07T0267400.1,3482
A2J10_02T0390700.1,736
A2J10_06T0249200.1,1283
A2J10_04T0318300.1,17
A2J10_12T0165100.1,4
A2J10_10T0143900.1,440
A2J10_09T0029000.2,527
A2J10_09T0029000.1,527
A2J10_09T0029000.3,532
A2J10_04T0064900.1,712
A2J10_05T0159900.1,20
A2J10_09T0037400.1,950
A2J10_09T0037400.4,885
