gene,control_1_cnt
A2J10_04T0036200.1,301
A2J10_04T0036200.2,285
A2J10_06T0025900.1,628
A2J10_04T0284000.1,108
A2J10_04T0284000.3,156
A2J10_04T0284000.4,210
A2J10_04T0284000.2,195
A2J10_02T0199300.1,463
A2J10_02T0199300.2,486
A2J10_02T0199300.3,427
A2J10_03T0111300.2,572
A2J10_03T0111300.1,565
A2J10_12T0016300.1,14
A2J10_02T0034000.2,3242
A2J10_02T0034000.6,81
A2J10_02T0034000.5,2888
A2J10_02T0034000.3,3209
A2J10_02T0034000.1,2986
A2J10_02T0034000.4,3344
A2J10_10T0180400.2,127
A2J10_10T0180400.1,99
A2J10_02T0376700.1,1
A2J10_02T0252500.1,45
A2J10_01T0400600.1,164
A2J10_01T0400600.2,160
A2J10_01T0400600.3,113
A2J10_03T0376700.3,55
A2J10_03T0376700.1,58
A2J10_03T0376700.4,58
A2J10_03T0376700.2,60
A2J10_07T0196900.5,904
A2J10_07T0196900.4,2391
A2J10_07T0196900.1,4010
A2J10_07T0196900.3,2801
A2J10_07T0196900.2,3180
A2J10_03T0038100.1,842
A2J10_02T0327300.1,1580
A2J10_05T0080100.1,3
A2J10_12T0186700.1,33
A2J10_06T0182200.1,1861
A2J10_08T0149400.1,52
A2J10_10T0111300.1,3161
A2J10_07T0157400.1,24
A2J10_06T0238100.1,284
A2J10_01T0026900.1,36
A2J10_08T0094100.1,105
A2J10_11T0015000.1,171
A2J10_08T0218300.1,2986
A2J10_09T0183600.1,2
A2J10_02T0231200.2,201
A2J10_02T0231200.1,201
A2J10_02T0231200.3,23
A2J10_11T0015600.1,141
A2J10_07T0148900.1,1166
A2J10_07T0148900.2,1288
A2J10_07T0113400.1,89
A2J10_11T0068800.1,101
A2J10_11T0068800.2,102
A2J10_11T0060900.4,243
A2J10_11T0060900.3,318
A2J10_11T0060900.1,318
A2J10_11T0060900.5,67
A2J10_11T0060900.2,319
A2J10_01T0469600.1,2
A2J10_04T0257600.1,25
A2J10_05T0061600.2,1904
A2J10_05T0061600.1,1211
A2J10_05T0061600.4,1784
A2J10_05T0061600.3,1094
A2J10_05T0034700.1,66
A2J10_05T0229600.1,271
A2J10_02T0188700.1,400
A2J10_02T0188700.2,339
A2J10_09T0035100.1,1
A2J10_02T0206500.4,28
A2J10_02T0206500.6,25
A2J10_02T0206500.5,50
A2J10_02T0206500.2,30
A2J10_02T0206500.3,29
A2J10_02T0206500.1,23
A2J10_11T0136700.1,11
A2J10_03T0353800.1,1890
A2J10_07T0287100.1,38
A2J10_03T0224600.1,14
A2J10_01T0283300.1,1121
A2J10_03T0211800.1,750
A2J10_03T0211800.2,782
A2J10_03T0031000.1,3437
A2J10_08T0080200.3,1448
A2J10_08T0080200.1,1701
A2J10_08T0080200.2,1536
A2J10_04T0267400.1,402
A2J10_04T0267400.2,249
A2J10_07T0084800.1,596
A2J10_05T0006700.1,117
A2J10_01T0086200.4,123
A2J10_01T0086200.3,264
A2J10_01T0086200.1,337
A2J10_01T0086200.2,244
A2J10_03T0190100.1,885
A2J10_03T0190100.2,902
A2J10_09T0029700.1,21
A2J10_11T0073300.2,755
A2J10_11T0073300.1,726
A2J10_02T0152300.1,2390
A2J10_06T0008200.1,253
A2J10_10T0072600.1,130
A2J10_12T0098200.1,1
A2J10_05T0078800.1,54
A2J10_02T0119600.2,886
A2J10_02T0119600.1,831
A2J10_01T0434100.1,1121
A2J10_01T0386900.1,267
A2J10_01T0237700.1,1285
A2J10_11T0202100.1,58
A2J10_01T0076800.1,34
A2J10_07T0012600.1,348
A2J10_08T0159600.1,25
A2J10_07T0288000.1,679
A2J10_01T0083100.1,663
A2J10_11T0217600.1,4
A2J10_02T0255000.3,3223
A2J10_02T0255000.2,2786
A2J10_02T0255000.1,2844
A2J10_03T0165300.1,150
A2J10_12T0072600.4,850
A2J10_12T0072600.1,843
A2J10_12T0072600.5,843
A2J10_12T0072600.3,843
A2J10_12T0072600.2,704
A2J10_09T0203600.1,2
A2J10_01T0168900.1,7
A2J10_01T0200600.1,366
A2J10_05T0221100.1,26
A2J10_04T0277600.1,50
A2J10_04T0031800.2,146
A2J10_04T0031800.1,19
A2J10_01T0504200.2,2192
A2J10_01T0504200.1,2159
A2J10_01T0504200.4,158
A2J10_01T0504200.3,1885
A2J10_01T0504200.5,150
A2J10_08T0220400.1,9
A2J10_03T0108000.1,29
A2J10_04T0284800.1,10
A2J10_01T0480500.1,726
A2J10_01T0082800.1,47
A2J10_09T0105600.1,103
A2J10_09T0105600.2,101
A2J10_11T0147200.1,17
A2J10_11T0147200.3,10
A2J10_11T0147200.2,7
A2J10_01T0380700.1,12
A2J10_10T0053600.1,193
A2J10_09T0033200.1,13
A2J10_06T0049500.1,108
A2J10_08T0018900.1,133
A2J10_08T0018900.2,137
A2J10_01T0441800.1,1
A2J10_11T0029600.1,2
A2J10_06T0231600.2,5
A2J10_06T0231600.1,5
A2J10_01T0039000.1,22
A2J10_09T0005400.1,41
A2J10_12T0037900.1,2
A2J10_02T0185200.1,611
A2J10_04T0189400.1,187
A2J10_04T0189400.2,208
A2J10_02T0230500.1,308
A2J10_08T0233800.1,1075
A2J10_03T0199900.1,6
A2J10_03T0199900.5,6
A2J10_08T0179900.3,26
A2J10_08T0179900.2,9
A2J10_08T0179900.1,87
A2J10_02T0396200.4,92
A2J10_02T0396200.11,176
A2J10_02T0396200.9,162
A2J10_02T0396200.1,1300
A2J10_02T0396200.2,398
A2J10_02T0396200.3,459
A2J10_02T0396200.6,421
A2J10_02T0396200.7,431
A2J10_02T0396200.10,155
A2J10_02T0396200.5,905
A2J10_02T0396200.8,173
A2J10_02T0221600.4,175
A2J10_02T0221600.1,199
A2J10_02T0221600.2,226
A2J10_02T0221600.3,172
A2J10_08T0210800.3,101
A2J10_08T0210800.5,101
A2J10_08T0210800.1,217
A2J10_08T0210800.4,208
A2J10_08T0210800.2,191
A2J10_12T0111300.2,101
A2J10_12T0111300.1,76
A2J10_09T0167300.2,10
A2J10_09T0167300.1,11
A2J10_03T0343600.1,153
A2J10_05T0128300.1,124
A2J10_05T0199000.1,531
A2J10_12T0032600.1,4
A2J10_07T0037000.1,1600
A2J10_05T0070800.1,97
A2J10_11T0228300.1,104
A2J10_04T0136300.1,462
A2J10_03T0355600.1,609
A2J10_11T0044500.1,295
A2J10_01T0335800.1,2095
A2J10_04T0098000.1,119
A2J10_03T0134000.1,238
A2J10_03T0362700.1,630
A2J10_03T0362700.2,705
A2J10_03T0362700.3,493
A2J10_01T0496600.1,4
A2J10_11T0021300.1,38
A2J10_10T0067700.1,163
A2J10_02T0184800.1,265
A2J10_11T0017900.1,7
A2J10_04T0275000.3,1650
A2J10_04T0275000.2,1640
A2J10_04T0275000.1,1637
A2J10_10T0000600.2,3260
A2J10_10T0000600.1,3664
A2J10_11T0152800.1,4
A2J10_09T0081000.1,2
A2J10_05T0174300.1,12
A2J10_06T0288300.1,170
A2J10_04T0082600.1,7
A2J10_04T0082600.3,30
A2J10_04T0082600.2,7
A2J10_04T0102800.2,1006
A2J10_04T0102800.1,1072
A2J10_04T0086300.1,1264
A2J10_01T0350100.1,80
A2J10_12T0032900.2,131
A2J10_12T0032900.3,76
A2J10_12T0032900.4,99
A2J10_12T0032900.1,108
A2J10_08T0113700.2,114
A2J10_08T0113700.1,102
A2J10_02T0385900.1,61
A2J10_07T0290000.1,2
A2J10_07T0290000.3,3
A2J10_07T0290000.2,3
A2J10_02T0421700.1,280
A2J10_02T0075100.3,1777
A2J10_02T0075100.1,1464
A2J10_02T0075100.2,1686
A2J10_02T0075100.4,1833
A2J10_05T0087900.1,3473
A2J10_07T0207500.2,54
A2J10_07T0207500.1,54
A2J10_08T0199300.1,255
A2J10_03T0148700.3,1124
A2J10_03T0148700.4,1107
A2J10_03T0148700.2,756
A2J10_03T0148700.1,1022
A2J10_09T0092800.1,3200
A2J10_09T0092800.2,3215
A2J10_02T0417700.1,7
A2J10_02T0243400.1,1219
A2J10_04T0322500.1,17
A2J10_05T0069400.1,52
A2J10_07T0284100.1,1
A2J10_04T0284900.1,97
A2J10_05T0114600.1,156
A2J10_05T0114600.2,159
A2J10_12T0180500.1,2090
A2J10_04T0172500.1,117
A2J10_12T0162500.1,6
A2J10_06T0109500.1,3
A2J10_06T0135500.1,357
A2J10_01T0071100.2,448
A2J10_01T0071100.4,634
A2J10_01T0071100.1,633
A2J10_07T0032500.2,445
A2J10_07T0032500.1,431
A2J10_07T0032500.3,431
A2J10_01T0064100.1,1771
A2J10_06T0124200.1,4398
A2J10_02T0129100.1,142
A2J10_06T0064700.2,75
A2J10_11T0058100.6,76
A2J10_11T0058100.2,278
A2J10_11T0058100.5,79
A2J10_11T0058100.4,288
A2J10_11T0058100.1,326
A2J10_11T0058100.3,291
A2J10_04T0040900.1,6
A2J10_03T0040500.1,254
A2J10_01T0277900.3,1293
A2J10_01T0277900.2,1411
A2J10_01T0277900.1,1634
A2J10_01T0277900.4,260
A2J10_03T0370500.1,124
A2J10_11T0213000.1,218
A2J10_03T0095900.1,545
A2J10_02T0228900.1,183
A2J10_11T0187500.1,1292
A2J10_11T0022500.1,1701
A2J10_10T0137900.1,42211
A2J10_03T0375900.1,1662
A2J10_05T0207600.1,3725
A2J10_09T0123900.1,32
A2J10_10T0147100.1,60
A2J10_03T0352800.3,66
A2J10_03T0352800.1,52
A2J10_03T0352800.2,52
A2J10_02T0393300.1,69
A2J10_06T0028300.1,3
A2J10_05T0041700.5,190
A2J10_05T0041700.2,187
A2J10_05T0041700.7,48
A2J10_05T0041700.1,201
A2J10_05T0041700.4,208
A2J10_05T0041700.3,177
A2J10_09T0025900.1,62
A2J10_01T0233000.1,209
A2J10_05T0075100.1,374
A2J10_03T0018500.1,74
A2J10_01T0414500.1,96
A2J10_09T0181300.1,39
A2J10_07T0031500.1,299
A2J10_03T0297900.1,1421
A2J10_08T0200800.1,225
A2J10_03T0294500.4,69
A2J10_03T0294500.2,157
A2J10_03T0294500.3,158
A2J10_03T0294500.1,157
A2J10_02T0310500.1,1317
A2J10_05T0184100.1,9
A2J10_06T0071000.2,37
A2J10_06T0071000.1,35
A2J10_01T0101600.1,40
A2J10_12T0144500.1,282
A2J10_01T0474700.1,24
A2J10_02T0260700.1,1021
A2J10_01T0063000.2,288
A2J10_01T0063000.1,271
A2J10_11T0240000.1,1
A2J10_09T0076400.1,382
A2J10_11T0240600.1,9
A2J10_06T0210200.1,10
A2J10_06T0130200.1,41
A2J10_04T0268100.1,599
A2J10_12T0174800.1,372
A2J10_07T0225300.3,860
A2J10_07T0225300.2,948
A2J10_07T0225300.1,926
A2J10_06T0158900.1,997
A2J10_08T0227800.1,3
A2J10_02T0326200.1,444
A2J10_02T0326200.3,394
A2J10_02T0326200.2,295
A2J10_09T0147300.1,1
A2J10_03T0015400.1,1585
A2J10_01T0441600.1,478
A2J10_01T0441600.3,476
A2J10_01T0441600.2,512
A2J10_01T0441600.4,508
A2J10_10T0168000.2,24
A2J10_10T0168000.1,24
A2J10_09T0164000.1,2975
A2J10_09T0164000.2,3634
A2J10_01T0203400.2,2434
A2J10_01T0203400.1,2270
A2J10_08T0173500.1,1621
A2J10_02T0206000.1,7
A2J10_10T0041400.1,1
A2J10_02T0370700.1,29
A2J10_10T0114700.1,723
A2J10_01T0063100.3,666
A2J10_01T0063100.1,664
A2J10_01T0063100.2,797
A2J10_10T0171000.1,1094
A2J10_11T0177300.1,435
A2J10_11T0177300.2,414
A2J10_05T0242500.1,76
A2J10_08T0238900.1,2140
A2J10_08T0027100.1,309
A2J10_12T0101100.1,345
A2J10_01T0187000.1,169
A2J10_01T0187000.2,212
A2J10_01T0335100.1,300
A2J10_01T0114900.3,21
A2J10_01T0114900.1,21
A2J10_01T0114900.4,12
A2J10_01T0114900.2,11
A2J10_06T0075900.1,84
A2J10_05T0115300.1,2181
A2J10_02T0321000.1,35
A2J10_06T0071100.1,251
A2J10_01T0042300.1,1045
A2J10_06T0214300.1,1081
A2J10_05T0242600.1,111
A2J10_03T0038000.1,60
A2J10_03T0191300.1,112
A2J10_03T0191300.2,112
A2J10_02T0334000.1,56
A2J10_02T0334000.2,62
A2J10_08T0174400.1,110
A2J10_01T0328900.3,1124
A2J10_01T0328900.2,7
A2J10_01T0328900.1,1196
A2J10_10T0128700.2,11
A2J10_10T0128700.1,4
A2J10_10T0128700.3,9
A2J10_01T0329400.2,425
A2J10_01T0329400.1,788
A2J10_01T0329400.3,351
A2J10_12T0038200.1,609
A2J10_12T0038200.2,786
A2J10_03T0370000.1,1272
A2J10_09T0191400.1,984
A2J10_04T0297200.1,4
A2J10_04T0260500.2,622
A2J10_04T0260500.1,582
A2J10_02T0296800.4,643
A2J10_02T0296800.1,536
A2J10_02T0296800.3,528
A2J10_02T0296800.5,660
A2J10_02T0296800.2,536
A2J10_02T0270300.1,662
A2J10_05T0257200.1,252
A2J10_02T0409400.1,95
A2J10_02T0395500.1,18128
A2J10_01T0058300.1,777
A2J10_01T0430900.1,2
A2J10_09T0193400.1,142
A2J10_04T0110100.1,19
A2J10_11T0050900.1,124
A2J10_11T0050900.3,138
A2J10_11T0050900.2,102
A2J10_03T0315100.2,454
A2J10_03T0315100.1,294
A2J10_12T0142500.2,101
A2J10_12T0142500.1,22
A2J10_03T0341600.1,3
A2J10_05T0039500.1,153
A2J10_10T0189200.1,672
A2J10_10T0189200.2,646
A2J10_07T0266900.1,136
A2J10_11T0215000.1,1401
A2J10_02T0314400.1,56
A2J10_01T0239900.1,11
A2J10_09T0084300.1,735
A2J10_01T0393000.1,85
A2J10_09T0081100.1,4
A2J10_03T0039500.1,1
A2J10_02T0014200.2,708
A2J10_02T0014200.1,808
A2J10_01T0467300.1,838
A2J10_01T0264300.1,72
A2J10_01T0202700.2,493
A2J10_01T0202700.1,420
A2J10_02T0132500.1,157
A2J10_02T0303800.1,17
A2J10_11T0155800.1,86
A2J10_03T0384000.4,686
A2J10_03T0384000.3,751
A2J10_03T0384000.2,832
A2J10_03T0384000.1,859
A2J10_03T0280800.1,68
A2J10_04T0068400.1,108
A2J10_04T0068400.2,65
A2J10_10T0179800.1,7
A2J10_09T0117300.1,489
A2J10_12T0081400.2,45
A2J10_12T0081400.1,51
A2J10_12T0081400.3,46
A2J10_02T0278700.1,311
A2J10_07T0008800.1,4614
A2J10_03T0386400.3,508
A2J10_03T0386400.2,421
A2J10_03T0386400.4,253
A2J10_03T0386400.5,69
A2J10_03T0386400.1,422
A2J10_10T0051000.1,180
A2J10_05T0166500.1,3
A2J10_11T0207000.1,1
A2J10_01T0133700.3,279
A2J10_01T0133700.1,2364
A2J10_01T0133700.2,2674
A2J10_01T0457100.1,826
A2J10_01T0457100.3,816
A2J10_01T0457100.2,826
A2J10_02T0094200.5,826
A2J10_02T0094200.6,725
A2J10_02T0094200.3,861
A2J10_02T0094200.2,873
A2J10_02T0094200.1,896
A2J10_02T0094200.4,854
A2J10_03T0348900.1,987
A2J10_02T0076700.1,537
A2J10_04T0220100.2,69
A2J10_04T0220100.1,49
A2J10_01T0018200.1,148
A2J10_01T0077500.1,2507
A2J10_03T0270700.1,34
A2J10_10T0093200.1,131
A2J10_04T0134800.1,235
A2J10_05T0042100.1,1746
A2J10_06T0264300.1,3
A2J10_05T0097500.1,1185
A2J10_10T0100900.1,85
A2J10_10T0100900.2,83
A2J10_12T0188500.1,64661
A2J10_07T0215400.3,257
A2J10_07T0215400.1,218
A2J10_07T0215400.2,268
A2J10_04T0211900.1,19
A2J10_08T0221900.1,716
A2J10_05T0024000.1,1597
A2J10_05T0024000.2,1510
A2J10_01T0286700.1,3
A2J10_06T0255600.1,422
A2J10_01T0503300.1,1083
A2J10_01T0405400.1,1191
A2J10_07T0211000.1,3
A2J10_11T0006400.1,20
A2J10_04T0020200.1,79
A2J10_05T0233400.1,17
A2J10_12T0047100.1,431
A2J10_12T0047100.4,523
A2J10_12T0047100.3,593
A2J10_12T0047100.2,425
A2J10_12T0047100.5,401
A2J10_09T0064700.1,5
A2J10_01T0012600.1,1088
A2J10_03T0191600.1,477
A2J10_03T0191600.2,483
A2J10_12T0061500.1,213
A2J10_10T0172400.1,33
A2J10_03T0001500.1,35
A2J10_07T0184800.1,6
A2J10_01T0339100.3,47
A2J10_01T0339100.2,432
A2J10_01T0339100.4,317
A2J10_01T0339100.1,517
A2J10_10T0157900.1,716
A2J10_07T0154600.1,154
A2J10_08T0131400.2,141
A2J10_08T0131400.3,141
A2J10_08T0131400.1,154
A2J10_04T0302100.1,7
A2J10_01T0355700.1,74
A2J10_03T0092900.1,409
A2J10_01T0437600.1,549
A2J10_01T0028900.1,70
A2J10_01T0028900.2,71
A2J10_04T0015700.1,511
A2J10_07T0022300.1,14
A2J10_04T0121800.1,616
A2J10_05T0060200.1,29
A2J10_02T0251900.1,730
A2J10_08T0194100.2,747
A2J10_08T0194100.3,710
A2J10_08T0194100.1,712
A2J10_05T0145100.1,2
A2J10_08T0010400.1,182
A2J10_08T0179300.1,1725
A2J10_02T0112100.1,152
A2J10_09T0004100.1,3523
A2J10_04T0131800.1,184
A2J10_01T0429200.1,597
A2J10_10T0049200.1,7
A2J10_03T0177400.2,3
A2J10_12T0172100.1,327
A2J10_08T0193100.1,651
A2J10_04T0037300.1,170
A2J10_07T0084000.4,60
A2J10_07T0084000.1,94
A2J10_07T0084000.3,95
A2J10_07T0084000.2,91
A2J10_11T0206200.1,29
A2J10_04T0282800.1,10
A2J10_01T0070900.1,743
A2J10_05T0111900.1,1200
A2J10_08T0138800.1,1
A2J10_02T0363900.1,195
A2J10_01T0256600.1,2492
A2J10_02T0360200.1,8
A2J10_06T0115900.1,5
A2J10_10T0030500.1,123
A2J10_04T0220000.3,9
A2J10_04T0220000.1,7
A2J10_12T0089200.1,8
A2J10_02T0342600.1,2663
A2J10_04T0107300.1,1408
A2J10_03T0216100.1,32
A2J10_11T0025100.1,8
A2J10_06T0002500.1,41
A2J10_06T0231200.1,122
A2J10_12T0124000.1,672
A2J10_05T0150700.1,53
A2J10_12T0092700.1,16
A2J10_01T0490400.1,5
A2J10_01T0004800.1,2441
A2J10_01T0001600.1,148
A2J10_01T0330900.1,644
A2J10_11T0066200.1,36
A2J10_05T0128200.2,120
A2J10_05T0128200.1,117
A2J10_03T0173400.1,2
A2J10_02T0002100.1,192
A2J10_07T0179400.1,488
A2J10_02T0216200.1,48
A2J10_09T0185400.1,4
A2J10_07T0210400.1,21
A2J10_07T0018600.1,1
A2J10_02T0232200.1,1
A2J10_10T0136900.1,18
A2J10_08T0207400.1,246
A2J10_08T0207400.2,171
A2J10_06T0275700.5,29
A2J10_06T0275700.2,737
A2J10_06T0275700.4,11
A2J10_06T0275700.3,11
A2J10_06T0275700.1,759
A2J10_06T0275700.6,48
A2J10_08T0108800.2,10
A2J10_08T0108800.3,6
A2J10_08T0108800.1,8
A2J10_03T0331900.1,13
A2J10_03T0331900.2,8
A2J10_07T0274600.1,3926
A2J10_02T0089500.1,1
A2J10_06T0112000.1,107
A2J10_09T0081200.1,1
A2J10_05T0169400.1,7
A2J10_07T0211700.1,2
A2J10_07T0211700.2,30
A2J10_03T0077400.2,28
A2J10_03T0077400.1,61
A2J10_03T0077400.3,23
A2J10_09T0193100.2,16
A2J10_09T0193100.1,7
A2J10_08T0013000.1,48
A2J10_05T0235900.3,41
A2J10_05T0235900.2,41
A2J10_05T0235900.1,42
A2J10_12T0141200.1,1833
A2J10_02T0167700.1,423
A2J10_10T0063700.1,3
A2J10_11T0140200.1,12
A2J10_03T0180700.1,32
A2J10_07T0222800.1,4
A2J10_03T0348200.1,389
A2J10_01T0348600.2,513
A2J10_01T0348600.1,512
A2J10_10T0126000.3,3192
A2J10_10T0126000.2,3349
A2J10_10T0126000.1,3239
A2J10_03T0096200.1,7
A2J10_06T0135800.1,70
A2J10_10T0122500.1,12
A2J10_08T0115200.1,64
A2J10_08T0063600.1,54
A2J10_08T0121400.1,227
A2J10_04T0242800.2,560
A2J10_04T0242800.1,600
A2J10_09T0175500.1,2
A2J10_02T0301400.1,900
A2J10_02T0098100.1,3
A2J10_09T0139600.1,1108
A2J10_09T0139600.2,1751
A2J10_09T0139600.3,16
A2J10_04T0231100.1,7919
A2J10_02T0256400.1,163
A2J10_06T0267900.1,212
A2J10_06T0058300.1,82
A2J10_02T0007000.2,139
A2J10_02T0007000.1,137
A2J10_01T0158400.2,13
A2J10_01T0158400.3,100
A2J10_01T0158400.1,22
A2J10_01T0158400.4,8
A2J10_11T0041000.1,4
A2J10_02T0416900.1,65
A2J10_05T0242100.1,24
A2J10_01T0263300.1,840
A2J10_03T0090700.2,366
A2J10_01T0389700.1,5879
A2J10_01T0394200.1,9
A2J10_02T0199400.1,938
A2J10_01T0349300.1,91
A2J10_02T0357600.1,202
A2J10_10T0122800.1,4
A2J10_04T0289200.1,617
A2J10_09T0073300.1,1
A2J10_04T0242300.1,293
A2J10_05T0110600.1,313
A2J10_02T0358300.4,35
A2J10_02T0358300.3,65
A2J10_02T0358300.2,64
A2J10_02T0358300.1,65
A2J10_02T0358300.5,31
A2J10_01T0078600.1,43
A2J10_03T0228600.1,6
A2J10_10T0063000.2,370
A2J10_10T0063000.1,191
A2J10_04T0191500.1,1792
A2J10_04T0027600.1,58
A2J10_12T0058400.1,414
A2J10_02T0064200.1,97
A2J10_05T0183800.1,233
A2J10_11T0073800.1,112
A2J10_11T0073800.2,228
A2J10_07T0055100.1,304
A2J10_07T0055100.2,254
A2J10_11T0213800.1,1
A2J10_06T0062700.1,1
A2J10_07T0175100.1,699
A2J10_01T0439600.1,2256
A2J10_01T0439600.2,2345
A2J10_06T0117500.1,40
A2J10_09T0007600.1,22
A2J10_09T0172000.1,8
A2J10_02T0413600.1,543
A2J10_01T0121800.2,249
A2J10_01T0121800.1,222
A2J10_08T0218000.3,293
A2J10_08T0218000.4,354
A2J10_08T0218000.2,324
A2J10_08T0218000.1,399
A2J10_05T0161700.1,429
A2J10_07T0281300.1,3
A2J10_02T0398800.1,532
A2J10_02T0398800.2,529
A2J10_02T0030700.2,35
A2J10_02T0030700.1,30
A2J10_01T0159400.1,4
A2J10_02T0402500.1,470
A2J10_06T0209700.2,22
A2J10_06T0209700.1,15
A2J10_03T0095800.1,2
A2J10_04T0132400.1,470
A2J10_11T0019800.1,132
A2J10_11T0019800.2,157
A2J10_04T0209200.1,52
A2J10_04T0139200.2,118
A2J10_04T0139200.1,151
A2J10_05T0203800.1,456
A2J10_05T0203800.2,573
A2J10_05T0203800.3,363
A2J10_03T0362800.1,458
A2J10_11T0092900.1,95
A2J10_11T0092900.2,110
A2J10_11T0092900.3,42
A2J10_08T0095100.1,2
A2J10_08T0038000.1,5
A2J10_01T0122500.1,1
A2J10_03T0017500.2,152
A2J10_03T0017500.1,177
A2J10_03T0044800.1,52
A2J10_05T0027900.1,1212
A2J10_12T0134000.6,512
A2J10_12T0134000.1,400
A2J10_12T0134000.4,499
A2J10_12T0134000.5,320
A2J10_12T0134000.2,410
A2J10_12T0134000.7,446
A2J10_12T0134000.3,403
A2J10_03T0359100.1,613
A2J10_02T0071200.1,1336
A2J10_04T0096700.3,2229
A2J10_04T0096700.4,1769
A2J10_04T0096700.2,2194
A2J10_04T0096700.1,1893
A2J10_04T0171900.1,667
A2J10_01T0079300.1,281
A2J10_07T0200400.1,96
A2J10_12T0091200.2,735
A2J10_12T0091200.1,718
A2J10_07T0168100.1,868
A2J10_10T0157700.1,108
A2J10_12T0186800.1,186
A2J10_02T0239700.2,3
A2J10_02T0239700.1,4
A2J10_02T0239700.3,4
A2J10_02T0239700.6,7
A2J10_02T0239700.5,5
A2J10_02T0239700.4,4
A2J10_06T0221400.1,1363
A2J10_06T0221400.2,8
A2J10_12T0129700.1,56
A2J10_01T0302300.1,261
A2J10_03T0198800.1,3
A2J10_06T0209900.1,2
A2J10_11T0031200.1,273
A2J10_01T0204400.4,292
A2J10_01T0204400.1,293
A2J10_01T0204400.3,295
A2J10_01T0204400.2,286
A2J10_10T0072700.2,37
A2J10_10T0072700.1,35
A2J10_04T0281200.1,7
A2J10_03T0329900.2,611
A2J10_03T0329900.1,1035
A2J10_01T0363100.3,1754
A2J10_01T0363100.1,1765
A2J10_01T0363100.2,1753
A2J10_02T0258700.1,59
A2J10_09T0046900.1,393
A2J10_03T0034800.1,2166
A2J10_02T0063100.1,22
A2J10_01T0276900.2,535
A2J10_01T0276900.1,720
A2J10_10T0151700.1,1
A2J10_03T0005800.1,147
A2J10_03T0005800.3,124
A2J10_03T0005800.2,136
A2J10_03T0005800.4,113
A2J10_08T0152400.6,6
A2J10_08T0152400.4,12
A2J10_08T0152400.2,10
A2J10_08T0152400.1,12
A2J10_08T0152400.8,5
A2J10_08T0152400.5,13
A2J10_08T0152400.7,8
A2J10_08T0152400.3,9
A2J10_12T0115200.1,97
A2J10_08T0127000.2,516
A2J10_08T0127000.1,358
A2J10_01T0370800.1,310
A2J10_01T0370800.2,307
A2J10_04T0061400.4,155
A2J10_04T0061400.5,222
A2J10_04T0061400.2,291
A2J10_04T0061400.3,323
A2J10_04T0061400.1,265
A2J10_12T0009800.1,145
A2J10_02T0099600.3,571
A2J10_02T0099600.4,458
A2J10_02T0099600.1,348
A2J10_02T0099600.2,290
A2J10_10T0041000.1,376
A2J10_10T0041000.2,376
A2J10_01T0503600.1,4
A2J10_04T0199500.1,2
A2J10_08T0076800.2,969
A2J10_08T0076800.1,901
A2J10_08T0076800.3,762
A2J10_07T0170900.1,655
A2J10_08T0134300.1,140
A2J10_11T0157400.1,2
A2J10_04T0098300.1,35
A2J10_10T0186100.1,434
A2J10_07T0190600.1,54
A2J10_02T0356800.1,436
A2J10_11T0045300.1,63
A2J10_04T0284500.1,161
A2J10_12T0008900.3,27
A2J10_12T0008900.2,37
A2J10_12T0008900.1,27
A2J10_11T0235500.1,11
A2J10_02T0376500.1,1238
A2J10_05T0022600.1,14
A2J10_01T0090700.3,772
A2J10_01T0090700.2,824
A2J10_01T0090700.6,673
A2J10_01T0090700.4,875
A2J10_01T0090700.1,596
A2J10_01T0090700.5,778
A2J10_01T0090700.7,414
A2J10_06T0114300.1,150
A2J10_06T0226400.1,121
A2J10_01T0180100.1,1
A2J10_10T0090600.1,3
A2J10_02T0153700.1,401
A2J10_02T0153700.2,501
A2J10_02T0153700.3,551
A2J10_06T0065500.1,1289
A2J10_07T0158100.1,444
A2J10_08T0209300.1,5258
A2J10_08T0145700.2,906
A2J10_08T0145700.3,763
A2J10_08T0145700.1,680
A2J10_02T0240800.1,1357
A2J10_08T0218100.1,827
A2J10_01T0407200.1,3
A2J10_06T0062200.1,8
A2J10_07T0294100.1,7
A2J10_10T0175300.2,2691
A2J10_10T0175300.3,2757
A2J10_10T0175300.1,2800
A2J10_07T0060200.1,1951
A2J10_02T0130000.1,1
A2J10_02T0130000.2,1
A2J10_05T0058400.2,234
A2J10_05T0058400.3,266
A2J10_05T0058400.1,176
A2J10_04T0301900.1,41
A2J10_02T0060500.1,370
A2J10_02T0060500.2,370
A2J10_02T0060500.3,370
A2J10_03T0039400.1,2907
A2J10_01T0460700.1,65
A2J10_01T0460700.2,73
A2J10_07T0115000.1,35
A2J10_09T0167000.1,2060
A2J10_01T0365700.1,189
A2J10_11T0028100.1,2
A2J10_03T0161200.1,128
A2J10_03T0161200.3,224
A2J10_03T0161200.2,266
A2J10_05T0231900.2,2863
A2J10_05T0231900.1,2664
A2J10_05T0231900.3,3130
A2J10_01T0268600.1,23
A2J10_02T0042800.1,723
A2J10_03T0222900.1,29
A2J10_03T0040400.1,516
A2J10_03T0040400.3,609
A2J10_03T0040400.2,528
A2J10_07T0292600.3,366
A2J10_07T0292600.2,343
A2J10_07T0292600.1,369
A2J10_09T0167600.2,19
A2J10_09T0167600.1,49
A2J10_09T0167600.3,49
